Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
Hombres a laplancha,10/19/2022,08:30 PM,10/19/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/19/2022,08:30 PM,10/19/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/25/2022,08:30 PM,10/25/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/25/2022,08:30 PM,10/25/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/26/2022,08:30 PM,10/26/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/26/2022,08:30 PM,10/26/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/27/2022,08:30 PM,10/27/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,10/27/2022,08:30 PM,10/27/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,11/02/2022,08:30 PM,11/02/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,11/02/2022,08:30 PM,11/02/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,11/03/2022,08:30 PM,11/03/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Hombres a laplancha,11/03/2022,08:30 PM,11/03/2022,10:00 PM,False,"Teatro Musical
0
La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
https://teatronacional.co/hombres-a-la-plancha/",Centro de Eventos Royal Center,False
Camilo – Teatro La Candelaria,10/19/2022,07:30 PM,10/19/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/20/2022,07:30 PM,10/20/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/21/2022,07:30 PM,10/21/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/22/2022,07:30 PM,10/22/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/26/2022,07:30 PM,10/26/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/27/2022,07:30 PM,10/27/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/28/2022,07:30 PM,10/28/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
Camilo – Teatro La Candelaria,10/29/2022,07:30 PM,10/29/2022,08:30 PM,False,"Teatro Musical
15k
Sinopsis El grupo La Candelaria decidió emprender la creación de una obra sobre Camilo Torres, un hombre representativo de la intelectualidad colombiana, cofundador, con el maestro Fals Borda, de la Sociología en Colombia, profesor universitario, sacerdote, político, rebelde y, por último, insurgente. Hacemos esta obra como un acto de recuperación de la memoria al pié de  la conmemoración de los 50 años de su muerte y de la celebración de los 50 de vida de nuestro  grupo. El cuerpo de Camilo está oculto, para sus seguidores “desaparecido”. Y, nosotros y nosotras, en un acto de fe en la memoria, prestamos, como dice uno de los actores, nuestro cuerpo para su búsqueda y su presencia.Cuando emprendimos este viaje, una de las razones que nos impulsó a seguirle la huella a esta intuición, fue la de tratar de entender este complejo personaje que concentra en su vida un cúmulo de ricas contradicciones: el misticismo, la rebeldía, el amor y el sacrificio. Pensamos también que,  abordando estas contradicciones desde el teatro, se pueda ahondar en la comprensión tanto en la humanidad de este hombre histórico, como en el conflicto social que vivimos. De un lado Camilo, nos propone el amor eficaz hacia los otros. Del otro, él mismo vivió la dificultad de ejercer el “apostolado” o la militancia como un derecho legal y un acto de justicia. Y, por último, la decisión fatal de Camilo de rebelarse contra el establecimiento y vincularse a la insurgencia en la que muere en su primer y último combate.No hemos querido hacer de la obra un acto histórico-biográfico, ya que ese no es precisamente el papel del arte y del teatro. El teatro está para suscitar sentimientos, emociones, evocaciones y mucho más. Hemos construido un ejercicio singular de abordar a Camilo, desde nosotros y nosotras. Y, desde ese lugar, viajar con él por la fe, la rebeldía y el amor eficaz. Camilo llegó a La Candelaria para pasar por el alma y los cuerpos de los actores y actrices, y de ahí llegar al público. En esta obra,  todas y todos son, somos, Camilo. Porque, también en la vida,  a cada una y a  cada uno de nosotros y de nosotras, nos habitan múltiples personajes e innumerables opciones. Y, también este país que nos tocó en el mapa, se debate entre la Paz como la victoria final de todos y todas,  o  la guerra total como el entierro de las esperanzas.Mejor vive, Camilo vive…..
https://teatrolacandelaria.com/events/camilo-teatro-la-candelaria/",Teatro La Candelaria,False
