,tipo,titulo,fecha,url,duracion,preciomin,preciomax,lugar,desc
44,Stand Up Comedy,La prueba de la existencia de Dios,2022-12-03 20:00,https://www.atrapalo.com.co/entradas/la-prueba-de-la-existencia-de-dios_e4884151/,1.5,60000,,"Casa E Borrero, Sala Arlequín","La prueba de la existencia de DiosUna vez más el reconocido comediante Primo Rojas, nos sorprende con su imaginación, creatividad y profundo sentido del humor con el estreno de su comedia La prueba de la existencia de Dios.La prueba de la existencia de Dios es un homenaje a la recursividad de los colombianos para enfrentar la adversidad. El típico personaje popular astuto, recursivo y en cierto sentido, bribón cuenta una historia retorcida, forzada, traída de los pelos, en la que logra probar la existencia de Dios. Se trata de un divertimento popular al alcance de todas las personas, en el que el público experimenta una constante explosión de risa. Es lo que pudiéramos llamar un divertidísimo absurdo colombiano.Esta obra de Primo Rojas es una sátira al poder elitista de los círculos académicos más retrógrados y anquilosados, y un homenaje, cómo no, a la creatividad popular, en el que se logra un encuentro entre la llamada alta cultura y la cultura popular y se genera una simbiosis, una contribución que difumina la frontera entre el arte y el entretenimiento."
45,Stand Up Comedy,La prueba de la existencia de Dios,2022-12-09 20:00,https://www.atrapalo.com.co/entradas/la-prueba-de-la-existencia-de-dios_e4884151/,1.5,60000,,"Casa E Borrero, Sala Arlequín","La prueba de la existencia de DiosUna vez más el reconocido comediante Primo Rojas, nos sorprende con su imaginación, creatividad y profundo sentido del humor con el estreno de su comedia La prueba de la existencia de Dios.La prueba de la existencia de Dios es un homenaje a la recursividad de los colombianos para enfrentar la adversidad. El típico personaje popular astuto, recursivo y en cierto sentido, bribón cuenta una historia retorcida, forzada, traída de los pelos, en la que logra probar la existencia de Dios. Se trata de un divertimento popular al alcance de todas las personas, en el que el público experimenta una constante explosión de risa. Es lo que pudiéramos llamar un divertidísimo absurdo colombiano.Esta obra de Primo Rojas es una sátira al poder elitista de los círculos académicos más retrógrados y anquilosados, y un homenaje, cómo no, a la creatividad popular, en el que se logra un encuentro entre la llamada alta cultura y la cultura popular y se genera una simbiosis, una contribución que difumina la frontera entre el arte y el entretenimiento."
46,Stand Up Comedy,La prueba de la existencia de Dios,2022-12-10 20:00,https://www.atrapalo.com.co/entradas/la-prueba-de-la-existencia-de-dios_e4884151/,1.5,60000,,"Casa E Borrero, Sala Arlequín","La prueba de la existencia de DiosUna vez más el reconocido comediante Primo Rojas, nos sorprende con su imaginación, creatividad y profundo sentido del humor con el estreno de su comedia La prueba de la existencia de Dios.La prueba de la existencia de Dios es un homenaje a la recursividad de los colombianos para enfrentar la adversidad. El típico personaje popular astuto, recursivo y en cierto sentido, bribón cuenta una historia retorcida, forzada, traída de los pelos, en la que logra probar la existencia de Dios. Se trata de un divertimento popular al alcance de todas las personas, en el que el público experimenta una constante explosión de risa. Es lo que pudiéramos llamar un divertidísimo absurdo colombiano.Esta obra de Primo Rojas es una sátira al poder elitista de los círculos académicos más retrógrados y anquilosados, y un homenaje, cómo no, a la creatividad popular, en el que se logra un encuentro entre la llamada alta cultura y la cultura popular y se genera una simbiosis, una contribución que difumina la frontera entre el arte y el entretenimiento."
47,Stand Up Comedy,La prueba de la existencia de Dios,2022-12-16 20:00,https://www.atrapalo.com.co/entradas/la-prueba-de-la-existencia-de-dios_e4884151/,1.5,60000,,"Casa E Borrero, Sala Arlequín","La prueba de la existencia de DiosUna vez más el reconocido comediante Primo Rojas, nos sorprende con su imaginación, creatividad y profundo sentido del humor con el estreno de su comedia La prueba de la existencia de Dios.La prueba de la existencia de Dios es un homenaje a la recursividad de los colombianos para enfrentar la adversidad. El típico personaje popular astuto, recursivo y en cierto sentido, bribón cuenta una historia retorcida, forzada, traída de los pelos, en la que logra probar la existencia de Dios. Se trata de un divertimento popular al alcance de todas las personas, en el que el público experimenta una constante explosión de risa. Es lo que pudiéramos llamar un divertidísimo absurdo colombiano.Esta obra de Primo Rojas es una sátira al poder elitista de los círculos académicos más retrógrados y anquilosados, y un homenaje, cómo no, a la creatividad popular, en el que se logra un encuentro entre la llamada alta cultura y la cultura popular y se genera una simbiosis, una contribución que difumina la frontera entre el arte y el entretenimiento."
48,Stand Up Comedy,La prueba de la existencia de Dios,2022-12-17 20:00,https://www.atrapalo.com.co/entradas/la-prueba-de-la-existencia-de-dios_e4884151/,1.5,60000,,"Casa E Borrero, Sala Arlequín","La prueba de la existencia de DiosUna vez más el reconocido comediante Primo Rojas, nos sorprende con su imaginación, creatividad y profundo sentido del humor con el estreno de su comedia La prueba de la existencia de Dios.La prueba de la existencia de Dios es un homenaje a la recursividad de los colombianos para enfrentar la adversidad. El típico personaje popular astuto, recursivo y en cierto sentido, bribón cuenta una historia retorcida, forzada, traída de los pelos, en la que logra probar la existencia de Dios. Se trata de un divertimento popular al alcance de todas las personas, en el que el público experimenta una constante explosión de risa. Es lo que pudiéramos llamar un divertidísimo absurdo colombiano.Esta obra de Primo Rojas es una sátira al poder elitista de los círculos académicos más retrógrados y anquilosados, y un homenaje, cómo no, a la creatividad popular, en el que se logra un encuentro entre la llamada alta cultura y la cultura popular y se genera una simbiosis, una contribución que difumina la frontera entre el arte y el entretenimiento."
49,Comedia,El puesto,2022-10-15 20:00,https://www.atrapalo.com.co/entradas/el-puesto_e4883006/,2.0,49000,,Elteatro.co,"La adicción al trabajo, la depresión post-jubilación, el rebusque, las ventas de empanadas, las hojas de vida, las entrevistas de trabajo y hasta la poesía, se juntan y se revuelven en El puesto. En Elteatro.co podrás ver una comedia íntima, sentida e hilarante a partir del drama de Benjamín Molina, un hombre que lleva 42 años en su mismo puesto de trabajo, que no se quiere jubilar y que es reemplazado por Manolo Valencia, un joven workaholic con el que tiene un traumático empalme."
50,Comedia,El puesto,2022-10-22 20:00,https://www.atrapalo.com.co/entradas/el-puesto_e4883006/,2.0,49000,,Elteatro.co,"La adicción al trabajo, la depresión post-jubilación, el rebusque, las ventas de empanadas, las hojas de vida, las entrevistas de trabajo y hasta la poesía, se juntan y se revuelven en El puesto. En Elteatro.co podrás ver una comedia íntima, sentida e hilarante a partir del drama de Benjamín Molina, un hombre que lleva 42 años en su mismo puesto de trabajo, que no se quiere jubilar y que es reemplazado por Manolo Valencia, un joven workaholic con el que tiene un traumático empalme."
51,Comedia,El puesto,2022-10-29 20:00,https://www.atrapalo.com.co/entradas/el-puesto_e4883006/,2.0,49000,,Elteatro.co,"La adicción al trabajo, la depresión post-jubilación, el rebusque, las ventas de empanadas, las hojas de vida, las entrevistas de trabajo y hasta la poesía, se juntan y se revuelven en El puesto. En Elteatro.co podrás ver una comedia íntima, sentida e hilarante a partir del drama de Benjamín Molina, un hombre que lleva 42 años en su mismo puesto de trabajo, que no se quiere jubilar y que es reemplazado por Manolo Valencia, un joven workaholic con el que tiene un traumático empalme."
52,Teatro,Lunch with Sonia,2022-10-12 20:00,https://www.atrapalo.com.co/entradas/lunch-with-sonia_e4882945/,1.5,60000,,"Casa E Borrero, Sala Arlequín","""Almuerzo con Sonia"" Escrita por Federico Restrepo Jaramillo y dirigida por él mismo y Denise Greber López, es la más reciente producción del coreógrafo colombiano y su compañía Loco7. La obra se inspira en la experiencia de su tía de 72 años, quien, después de una larga enfermedad en Colombia, decide terminar con su propia vida con dignidad. El espectáculo se sirve de muñecos, actores en vivo, música, video y teatro físico para tratar temas de la vida, el amor y la pérdida.Las conversaciones sobre la muerte asistida plantean temas controvertidos y emocionalmente tensos como la moralidad, la religión, la política y la fe, con esta pieza, Loco7 espera dirigir la atención sobre la naturaleza muy intima y personal de morir, como el evento final de vivir una vida humana individual y decidida, moviendo asi el diálogo de la arena filosófica al ámbito de la experiencia personal y las historias relacionadas con el tema de la Muerte con Dignidad."
53,Teatro,Lunch with Sonia,2022-10-13 20:00,https://www.atrapalo.com.co/entradas/lunch-with-sonia_e4882945/,1.5,60000,,"Casa E Borrero, Sala Arlequín","""Almuerzo con Sonia"" Escrita por Federico Restrepo Jaramillo y dirigida por él mismo y Denise Greber López, es la más reciente producción del coreógrafo colombiano y su compañía Loco7. La obra se inspira en la experiencia de su tía de 72 años, quien, después de una larga enfermedad en Colombia, decide terminar con su propia vida con dignidad. El espectáculo se sirve de muñecos, actores en vivo, música, video y teatro físico para tratar temas de la vida, el amor y la pérdida.Las conversaciones sobre la muerte asistida plantean temas controvertidos y emocionalmente tensos como la moralidad, la religión, la política y la fe, con esta pieza, Loco7 espera dirigir la atención sobre la naturaleza muy intima y personal de morir, como el evento final de vivir una vida humana individual y decidida, moviendo asi el diálogo de la arena filosófica al ámbito de la experiencia personal y las historias relacionadas con el tema de la Muerte con Dignidad."
54,Teatro,Lunch with Sonia,2022-10-19 20:00,https://www.atrapalo.com.co/entradas/lunch-with-sonia_e4882945/,1.5,60000,,"Casa E Borrero, Sala Arlequín","""Almuerzo con Sonia"" Escrita por Federico Restrepo Jaramillo y dirigida por él mismo y Denise Greber López, es la más reciente producción del coreógrafo colombiano y su compañía Loco7. La obra se inspira en la experiencia de su tía de 72 años, quien, después de una larga enfermedad en Colombia, decide terminar con su propia vida con dignidad. El espectáculo se sirve de muñecos, actores en vivo, música, video y teatro físico para tratar temas de la vida, el amor y la pérdida.Las conversaciones sobre la muerte asistida plantean temas controvertidos y emocionalmente tensos como la moralidad, la religión, la política y la fe, con esta pieza, Loco7 espera dirigir la atención sobre la naturaleza muy intima y personal de morir, como el evento final de vivir una vida humana individual y decidida, moviendo asi el diálogo de la arena filosófica al ámbito de la experiencia personal y las historias relacionadas con el tema de la Muerte con Dignidad."
55,Teatro,Lunch with Sonia,2022-10-20 20:00,https://www.atrapalo.com.co/entradas/lunch-with-sonia_e4882945/,1.5,60000,,"Casa E Borrero, Sala Arlequín","""Almuerzo con Sonia"" Escrita por Federico Restrepo Jaramillo y dirigida por él mismo y Denise Greber López, es la más reciente producción del coreógrafo colombiano y su compañía Loco7. La obra se inspira en la experiencia de su tía de 72 años, quien, después de una larga enfermedad en Colombia, decide terminar con su propia vida con dignidad. El espectáculo se sirve de muñecos, actores en vivo, música, video y teatro físico para tratar temas de la vida, el amor y la pérdida.Las conversaciones sobre la muerte asistida plantean temas controvertidos y emocionalmente tensos como la moralidad, la religión, la política y la fe, con esta pieza, Loco7 espera dirigir la atención sobre la naturaleza muy intima y personal de morir, como el evento final de vivir una vida humana individual y decidida, moviendo asi el diálogo de la arena filosófica al ámbito de la experiencia personal y las historias relacionadas con el tema de la Muerte con Dignidad."
56,,Perfectos desconocidos,2022-10-06 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
57,,Perfectos desconocidos,2022-10-07 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
58,,Perfectos desconocidos,2022-10-08 18:00,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
59,,Perfectos desconocidos,2022-10-08 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
60,,Perfectos desconocidos,2022-10-09 18:00,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
61,,Perfectos desconocidos,2022-10-13 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
62,,Perfectos desconocidos,2022-10-14 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
63,,Perfectos desconocidos,2022-10-15 18:00,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
64,,Perfectos desconocidos,2022-10-15 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
65,,Perfectos desconocidos,2022-10-16 18:00,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
66,,Perfectos desconocidos,2022-10-20 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
67,,Perfectos desconocidos,2022-10-21 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
68,,Perfectos desconocidos,2022-10-22 18:00,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
69,,Perfectos desconocidos,2022-10-22 20:30,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
70,,Perfectos desconocidos,2022-10-23 18:00,https://teatronacional.co/perfectos-desconocidos/,,,,Teatro Nacional La Castellana,Un grupo de amigos que se conocen de toda la vida deciden reunirse y cenar mientras aprecian un eclipse de luna. Durante la noche uno de ellos propone un particular juego.
71,,El plan,2022-10-06 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
72,,El plan,2022-10-07 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
73,,El plan,2022-10-08 18:00,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
74,,El plan,2022-10-08 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
75,,El plan,2022-10-13 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
76,,El plan,2022-10-14 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
77,,El plan,2022-10-15 18:00,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
78,,El plan,2022-10-15 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
79,,El plan,2022-10-20 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
80,,El plan,2022-10-21 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
81,,El plan,2022-10-22 18:00,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
82,,El plan,2022-10-22 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
83,,El plan,2022-10-27 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
84,,El plan,2022-10-28 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
85,,El plan,2022-10-29 18:00,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
86,,El plan,2022-10-29 20:30,https://teatronacional.co/el-plan/,,,,Teatro Nacional Calle 71,"Esta es una comedia en la que nos reímos del fracaso de tres personajes, que llegan al límite de lo imaginable para salir adelante, tras sentirse perdedores, y con la única ilusión puesta en un plan que realizarán esa mañana. Lo único que los mantiene aferrados a la vida es esa pequeña reunión con los amigos."
87,,Unión libre,2022-10-11 20:30,https://teatronacional.co/union-libre/,,,,Teatro Nacional Calle 71,"La pareja de comediantes se junta para hacer, un show y rutinas diferentes pero complementarias, que podrás ver los martes y miércoles. Un show donde  encontrarás una serie de consejos para afrontar un montón de problemas cotidianos, creados por uno mismo."
88,,Unión libre,2022-10-12 20:30,https://teatronacional.co/union-libre/,,,,Teatro Nacional Calle 71,"La pareja de comediantes se junta para hacer, un show y rutinas diferentes pero complementarias, que podrás ver los martes y miércoles. Un show donde  encontrarás una serie de consejos para afrontar un montón de problemas cotidianos, creados por uno mismo."
89,,Unión libre,2022-10-18 20:30,https://teatronacional.co/union-libre/,,,,Teatro Nacional Calle 71,"La pareja de comediantes se junta para hacer, un show y rutinas diferentes pero complementarias, que podrás ver los martes y miércoles. Un show donde  encontrarás una serie de consejos para afrontar un montón de problemas cotidianos, creados por uno mismo."
90,,Unión libre,2022-10-19 20:30,https://teatronacional.co/union-libre/,,,,Teatro Nacional Calle 71,"La pareja de comediantes se junta para hacer, un show y rutinas diferentes pero complementarias, que podrás ver los martes y miércoles. Un show donde  encontrarás una serie de consejos para afrontar un montón de problemas cotidianos, creados por uno mismo."
91,,Mujeres a la plancha,2022-10-11 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
92,,Mujeres a la plancha,2022-10-12 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
93,,Mujeres a la plancha,2022-10-18 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
94,,Mujeres a la plancha,2022-10-19 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
95,,Mujeres a la plancha,2022-10-25 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
96,,Mujeres a la plancha,2022-10-26 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
97,,Mujeres a la plancha,2022-11-01 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
98,,Mujeres a la plancha,2022-11-02 20:30,https://teatronacional.co/mujeres-a-la-plancha/,,,,Teatro Nacional La Castellana,"Regresa Mujeres a la plancha, el show mas aclamado de la capital,  con su onceava edición de ARRASANDO, celebrando 6 años de éxito,  un espectáculo imperdible, que te llevara por un recorrido lleno de color, que te hará vibrar y cantar a grito herido con lo mejor de la música de plancha,"
99,,Hombres a laplancha,2022-10-12 20:00,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
100,,Hombres a laplancha,2022-10-12 20:00,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
101,,Hombres a laplancha,2022-10-13 20:30,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
102,,Hombres a laplancha,2022-10-13 20:30,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
103,,Hombres a laplancha,2022-10-19 20:30,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
104,,Hombres a laplancha,2022-10-19 20:30,https://teatronacional.co/hombres-a-la-plancha/,,,,Centro de Eventos Royal Center,La nueva temporada de hombres a la plancha “Noches de Karaoke Edición Rumbera” se remonta al origen mismo del proyecto “mujeres y hombres a la plancha del teatro nacional” Por qué llevamos tan adentro algunas canciones que parecían olvidadas?
105,,Cartas de amor,2022-10-06 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
106,,Cartas de amor,2022-10-07 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
107,,Cartas de amor,2022-10-08 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
108,,Cartas de amor,2022-10-13 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
109,,Cartas de amor,2022-10-14 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
110,,Cartas de amor,2022-10-15 20:00,https://teatronacional.co/cartas-de-amor/,,,,La Casa del Teatro Nacional,"En tiempos de comunicaciones efímeras, banales y superficiales a través de medios tecnológicos veloces y eficaces, reivindicamos las cartas como medio de comunicación para crear relaciones profundas y verdaderas."
